word2,total,female_he,female_she,male_he,male_she,female_ratio,male_ratio,self_ratio,self_logratio
was,584,0.006563781988669662,0.006153628518885274,0.00894357396904739,0.008218648523271995,0.9375126306004082,1.0882049455847504,1.0202058811675334,0.02886032255674567
grabs,638,0.013361984762648955,0.01220115999434149,0.012973180813226954,0.011666924385340963,0.9131248247227206,1.1119623634080675,1.015360438185254,0.021991954085179493
slips,258,0.002773979292830631,0.0031475456217286745,0.0026992213784485246,0.003038503169939694,1.1346680308189496,0.888339168164204,1.007970054640221,0.011452779052333635
squeezes,96,8.595428794686463e-4,9.548733908615079e-4,8.189945208113044e-4,9.045925467759394e-4,1.1109083835954678,0.9053739429208044,1.0057875034796062,0.008325533713268485
glances,395,0.006134010548935339,0.0071438675908898006,0.005752186869172354,0.006672336477501159,1.1646324266804104,0.8620948431735252,1.0040236092338506,0.0057931941135130754
recognizes,74,5.079117015042e-4,5.304852171452823e-4,7.11333269249255e-4,7.499613421988557e-4,1.044443779448731,0.9484932478834912,0.9906478726010356,-0.013555754658725001
stares,583,0.011252197694862277,0.011493846371481115,0.010954532346438527,0.01131127261481367,1.0214756870765942,0.9684615267863015,0.9892599034812848,-0.015578491796467525
wears,280,0.0032428208634498927,0.0031829113028716935,0.0033413438431221763,0.0033245708984072984,0.9815254794819397,1.0050451457428426,0.9864774185762396,-0.01964206824764616
kneels,163,0.0014065247118577847,0.0016975526948649032,0.0015687782370470058,0.0019251584969846914,1.2069128118074222,0.8148826392757419,0.9834922974613389,-0.02401434127307764
will,152,0.0015628052353975385,0.0014853586080067903,0.0014880322983754687,0.001438070202566878,0.950443839298345,1.0347424595262533,0.9834645959171445,-0.024054977527559283
made,81,7.032623559288923e-4,4.243881737162258e-4,6.421224646736518e-4,3.943095716715633e-4,0.6034564059037111,1.62847293295863,0.9827124232346899,-0.025158800673935746
walks,723,0.019495995311584295,0.020759654830952046,0.018229356916274152,0.019777331065409,1.0648163635234822,0.9217298762904218,0.981473055022516,-0.026979433837786043
drags,122,0.0012502441883180308,8.134106662894328e-4,0.0010612323368259155,7.035719808257306e-4,0.6506014376149385,1.508349345550153,0.9813342526404812,-0.027183477818850478
reaches,665,0.0162531744481344,0.014959683123496959,0.014968759011823513,0.01404824493582805,0.920416080639194,1.0655252012048724,0.9807265295152773,-0.0280771903633109
presses,248,0.0023051377222113693,0.00208657518743811,0.0027338267807363262,0.002528220194835318,0.9051846088555665,1.0813246355365027,0.9787984172639972,-0.03091632633400378
closes,411,0.005235397538581754,0.006719479417173575,0.004133423051042968,0.0054275552806556365,1.2834707140489376,0.7615625889200819,0.9774432797942151,-0.03291510840989907
makes,492,0.006368431334244969,0.006118262837742255,0.005863693165433048,0.0057677439307252205,0.9607174069448652,1.016635487958593,0.9766994097997073,-0.03401346996731594
reads,239,0.0025395585075210004,0.0022634035931532043,0.002164760165336922,0.001987010978815525,0.8912586917962502,1.0894555633645038,0.9709867401743943,-0.042476500597439466
turns,868,0.033951943739011524,0.03603762908473617,0.03637796789387677,0.03981753517859904,1.0614305137213145,0.9136167703677711,0.9697407179158715,-0.04432903313385223
follows,251,0.003203750732564954,0.002899985853727543,0.002510814188214938,0.0023503943095716717,0.9051846088555666,1.0682523259990793,0.9669655638685258,-0.048463582352490805
smashes,79,0.0013283844500879079,4.5975385485924456e-4,0.001076612515620494,3.8657801144270914e-4,0.34609999750359893,2.784981255407094,0.963882005543965,-0.05307154639434216
hesitates,216,0.0017190857589372925,0.002899985853727543,0.0016456791310198982,0.0028916035255914644,1.6869349528671922,0.5691233657917477,0.9600740982475198,-0.05878233796103935
examines,99,9.767532721234617e-4,5.658508982883011e-4,0.001088147649716428,6.571826194526055e-4,0.5793181496675626,1.655776670756739,0.959221477165511,-0.060064133535880276
leans,493,0.008087517093182263,0.009159711416041874,0.005936749014707296,0.007035719808257307,1.1325739791960954,0.8438012280903754,0.9556673145488686,-0.065419618086085915
begins,399,0.005782379370970893,0.005799971707455086,0.0058329328078438915,0.006138858821710221,1.0030424044075197,0.9501656541140162,0.9530564422879665,-0.06936643836212679
leaves,363,0.0035553819105294004,0.00477436695430754,0.00356051139094492,0.005025514148755219,1.3428562878626535,0.7084869896997168,0.9513962089871477,-0.07188181825878236
hangs,397,0.005782379370970893,0.006436553968029424,0.004929347303662405,0.0057677439307252205,1.113132424403467,0.8546404561068304,0.9513280028994809,-0.07198524952208654
lifts,332,0.005040046884157062,0.0029707172160135806,0.0041910987215226375,0.0026055357971238595,0.5894225359989735,1.6085362274235548,0.9481075024142134,-0.07687744461739986
exits,255,0.0019925766751318617,0.0026170604045833924,0.0024954340094203594,0.003463738982526674,1.3134051187316065,0.7204451669161368,0.9462363699931007,-0.07972748085634768
stays,88,5.86051963274077e-4,6.012165794313199e-4,6.613476881668749e-4,7.19035101283439e-4,1.0258758900363087,0.9197710751344472,0.9435709703332037,-0.08379706121944905
lowers,174,0.0012893143192029694,0.001167067477719621,0.001514947611265981,0.0014535333230245864,0.9051846088555666,1.0422517236230957,0.943430218776812,-0.08401228267659723
hops,73,7.814026176987692e-4,7.78044985146414e-4,7.151783139478996e-4,7.5769290242771e-4,0.9957030697411233,0.9438894196532789,0.9398335926449372,-0.08952275971257821
does,608,0.010275444422738816,0.008982883010326778,0.010835335960780543,0.010213391062316375,0.8742087096932087,1.0608950440328202,0.9274436875638516,-0.10866840791266393
enters,302,0.002773979292830631,0.002546329042297355,0.0029030087474766894,0.0028838719653626103,0.9179336878535324,1.0066357946344102,0.9240249072941352,-0.11399635456050237
knows,441,0.005743309240085954,0.005587777620596973,0.005656060751706239,0.005968764496675429,0.9729195115590443,0.9476099710177267,0.9219482301510468,-0.11724235312784793
blinks,88,0.0013674545809728462,0.0012024331588626398,8.574449677977506e-4,8.195453842585434e-4,0.8793221914596934,1.0462446427826515,0.9199861320946052,-0.12031598079285762
approaches,330,0.003946083219378785,0.002298769274296223,0.003914255503220225,0.002489562393691047,0.5825445502535824,1.5722664807034281,0.9159152698801614,-0.12671395221759835
comes,418,0.005079117015042001,0.004880463997736596,0.005317696818225512,0.005605381165919282,0.9608882770928321,0.9486771123714314,0.9115727160239877,-0.13357035045742455
forces,100,0.001093963664778277,0.0014499929268637715,6.267422858790734e-4,9.200556672336477e-4,1.3254488915385083,0.6812003971058769,0.9028963112595761,-0.14736777697172257
almost,119,8.595428794686463e-4,0.0011317017965766021,8.343746996058829e-4,0.001229318076387815,1.3166321583353695,0.6787297084718548,0.8936373609916343,-0.1622385919325095
folds,85,7.423324868138308e-4,8.134106662894328e-4,5.38306257810247e-4,6.649141796814598e-4,1.0957497896672648,0.8095875742462482,0.8871054141975575,-0.17282254559904067
speaks,326,0.0037507325649540927,0.0025109633611543358,0.004352590598865712,0.0032859130972630276,0.6694594502994294,1.3246213366053912,0.8867802718587406,-0.173351419864992
holds,674,0.011721039265481539,0.009937756401188286,0.012946265500336441,0.012471006649141797,0.847856250294714,1.0381091009383232,0.8801672897183835,-0.18415033805828762
gently,125,9.376831412385232e-4,0.0010609704342905645,8.766701912909738e-4,0.0011288077934127106,1.1314807610694582,0.7766337160381819,0.8787461080950835,-0.18648170028324948
quickly,281,0.003438171517874585,0.003076814259442637,0.0032375276362587714,0.003301376217720736,0.8948984201185715,0.9806600104770714,0.877591094049393,-0.18837920979799963
uses,140,0.001601875366282477,7.78044985146414e-4,0.0016995097568009228,9.432503479202103e-4,0.485708814507865,1.8017589503658307,0.8751302038111228,-0.19243041460757743
shoves,157,0.0025786286384059387,0.0011317017965766021,0.0018763818129385755,9.432503479202103e-4,0.4388773861117899,1.9892723252907816,0.8730466383881405,-0.19586936981378952
draws,167,0.0028911896854854464,0.0012024331588626398,0.0026107853503796984,0.001267975877532086,0.41589563109580086,2.0590181537689647,0.8563366544994543,-0.22375001520729837
pulls,742,0.021254151201406526,0.01669260149950488,0.01969047390175911,0.018269676820782434,0.7853807635658592,1.0777680467429214,0.8464582914978402,-0.24048911256878688
appears,98,6.641922250439539e-4,6.365822605743387e-4,7.997692973180814e-4,9.123241070047935e-4,0.9584307623176587,0.8766284823315309,0.8401877045903813,-0.2512164214841125
indicates,80,8.986130103535847e-4,9.548733908615079e-4,6.536575987695857e-4,8.272769444873975e-4,1.0626080190913172,0.7901315310734413,0.839600101055539,-0.2522257546123259
waves,240,0.0024614182457511234,0.0020512095062950914,0.0023147169085840622,0.0023040049481985463,0.8333445605336962,1.0046492783767202,0.837219011379343,-0.25632302253014005
scrambles,87,6.251220941590154e-4,4.243881737162258e-4,8.612900124963953e-4,7.035719808257306e-4,0.678888456641675,1.2241675847943272,0.8310732423117876,-0.266952467875272
heads,371,0.0045712053135378,0.004703635592021502,0.004837066230894934,0.0060074222978197004,1.0289705382717125,0.8051816554748401,0.8285082014404548,-0.27141211606597204
suddenly,203,0.0031646806016800157,0.002334134955439242,0.0023339421320772856,0.002079789701561775,0.7375578294378691,1.1222010236538147,0.8276881511990624,-0.2728407902824493
puts,641,0.012815002930259816,0.011246286603479982,0.011408247620878593,0.01210762331838565,0.8775875171221651,0.9422367479466394,0.8268952081717545,-0.2742235855998383
carries,180,0.0015628052353975385,0.0012024331588626398,0.0016418340863212535,0.0015308489253131282,0.7694069175272317,1.072499094569651,0.8251882224035821,-0.2772048645514784
takes,835,0.02906817737839422,0.02475597680011317,0.02561568778237047,0.026666151229318077,0.851652185751205,0.9606068593133651,0.8181029313818277,-0.2896457245175416
lies,182,0.0017972260207071693,0.0012731645211486774,0.0017456502931846583,0.00151538580485542,0.7084053460608782,1.151951065920937,0.816048293498919,-0.29327356189433
watches,544,0.008361008009376832,0.0073914273588909325,0.007401711044890897,0.008025359517550642,0.8840354357514645,0.9222902760560583,0.815337286082556,-0.29453110266385546
whispers,128,0.0017581558898222308,0.0014146272457207527,0.0013034701528405268,0.0012911705582186485,0.8046085412049482,1.009525925559244,0.8122731822727983,-0.2999630812353568
winks,73,8.986130103535847e-4,4.243881737162258e-4,6.498125540709411e-4,3.78846451213855e-4,0.47227023070725216,1.715239913133378,0.8100567494937876,-0.3039051136242167
helps,108,8.204727485837078e-4,7.426793040033952e-4,8.113044314140152e-4,9.123241070047935e-4,0.9051846088555666,0.8892721623651587,0.8049554744566502,-0.3130191111099922
gestures,193,0.0030084000781402617,0.0016975526948649032,0.002391617802556955,0.0016777485696613578,0.5642709250008727,1.425492380565514,0.8043639041633986,-0.3140797527429581
just,436,0.005469818323891385,0.004668269910878484,0.00559069499182928,0.005976496056904283,0.85345977406382,0.9354469472745138,0.7983663402695967,-0.3248771980471019
hugs,159,0.0010158234030084,0.0025816947234403734,8.074593867153706e-4,0.002574609556208443,2.541479863325245,0.31362401524854666,0.7970691194093908,-0.3272232591215505
offers,146,0.0017190857589372925,0.0012377988400056586,0.0013034701528405268,0.00118292871501469,0.7200332115896553,1.1019008468522467,0.793405205612384,-0.33387023170397484
moves,578,0.011056847040437585,0.009973122082331306,0.012008074593867154,0.013692593165300757,0.9019860766687978,0.8769759277079491,0.7910200763662723,-0.3382137836197658
gives,479,0.006641922250439539,0.007497524402319988,0.0054445832932807844,0.0077934127106850165,1.1288184533963537,0.6986134951914054,0.7886078051637831,-0.3426201054467579
strides,97,0.001601875366282477,9.548733908615079e-4,9.305008170719985e-4,7.035719808257306e-4,0.5960971814414706,1.3225381942867285,0.7883612899630109,-0.3430711558340532
tosses,265,0.0024223481148661847,0.0015207242891498091,0.0028799384792848218,0.002296273387969692,0.6277893254966027,1.254179269059592,0.7873603573747435,-0.34490401848212804
studies,161,0.0020316468060168,0.0015914556514358468,0.0015418629241564933,0.0015385804855419824,0.7833328345865481,1.002133420152768,0.78500401264218,-0.34922806635548204
yanks,139,0.0017972260207071693,0.0014146272457207527,0.0012996251081418822,0.0013066336786763568,0.7871170511787536,0.9946361626453908,0.7828950833371912,-0.35310911162498665
leads,191,0.0018362961515921079,0.0018390154194369783,0.0015880034605402287,0.00203340034018865,1.0014808438402012,0.7809595725713809,0.7821160517438694,-0.35454540186473865
points,418,0.006563781988669662,0.003642665157730938,0.0064289147361338075,0.004623473016854801,0.5549643732864485,1.3904947022935563,0.7716750210164703,-0.37393468816810044
sets,217,0.0025395585075210004,0.0020512095062950914,0.002195520522926079,0.0023040049481985463,0.8077031894403517,0.9529148470981849,0.7696723612662689,-0.37768365345553745
crosses,240,0.0023832779839812464,0.00208657518743811,0.002803037585311929,0.003200865934745632,0.8755064249586627,0.8757122736334417,0.7666917219812368,-0.38328149182876964
touches,237,0.0025395585075210004,0.0025816947234403734,0.0023647024896664426,0.003139013452914798,1.0165919453300978,0.7533266502794524,0.7658258048765948,-0.3849118215623475
yells,86,0.0012111740574330923,3.1829113028716935e-4,0.001026626934538114,3.5565177052729243e-4,0.26279553160322905,2.886607124199123,0.7585874537335768,-0.3986125837693577
screams,252,0.0017972260207071693,0.002298769274296223,0.0021109295395558975,0.0035797123859594867,1.2790652081654745,0.5896924981558527,0.7542551579073344,-0.40687543773893214
still,178,0.002187927329556554,0.0016268213325788656,0.0014918773430741131,0.0014921911241688572,0.7435445001313583,0.999789717892258,0.7433881460266707,-0.42781241153688027
continues,350,0.0033991013869896463,0.0027585231291554677,0.003952705950206671,0.004329673728158343,0.811544821732577,0.9129339064280907,0.74088678434581,-0.4326749951929046
calls,143,0.0010548935338933385,9.902390720045269e-4,0.0010227818898394694,0.0012989021184475027,0.9387099647391062,0.7874202954276011,0.7391592777557,-0.4360428178387711
wraps,104,0.001172103926548154,0.0015207242891498091,6.690377775641641e-4,0.0011751971547858358,1.2974312726929786,0.5692983299351907,0.7386254567498017,-0.43708510895661434
removes,207,0.0017581558898222308,9.902390720045269e-4,0.0021109295395558975,0.0016158960878305242,0.5632259788434637,1.3063522806036352,0.7357715419573736,-0.44267021780309085
arrives,94,7.032623559288923e-4,6.719479417173575e-4,8.535999230991061e-4,0.0011133446729550023,0.955472642680876,0.7666987087058221,0.732559641347167,-0.4489818735462692
talks,210,0.003985153350263723,0.0018390154194369783,0.002299336729789484,0.0014612648832534405,0.46146666333813197,1.5735249345554068,0.7261293012286361,-0.4617016243087071
raises,317,0.003281890994334831,0.001343895883434715,0.004571758146688455,0.002582341116437297,0.4094882754346611,1.77039281045714,0.7249550987960172,-0.46403645251890735
blows,110,8.204727485837078e-4,7.073136228603763e-4,9.997116216476016e-4,0.0011906602752435442,0.8620805798624444,0.8396279295058493,0.7238269323371062,-0.4662833060131811
aims,87,0.0012502441883180308,3.89022492573207e-4,0.0010227818898394694,4.4069893304468844e-4,0.311157209294101,2.320817712839245,0.7221391628073778,-0.46965121048159114
slowly,261,0.003281890994334831,0.003112179940585656,0.002849178121695665,0.003757538271223133,0.9482886378486889,0.7582565807821343,0.7190461001296945,-0.4758438258967462
reacts,68,3.125610470795077e-4,3.89022492573207e-4,5.844467941939825e-4,0.001012834389979898,1.244628837176404,0.5770408271835854,0.7182016537408162,-0.47753911991190395
works,150,0.001601875366282477,0.0011317017965766021,0.0013380755551283283,0.0013298283593629195,0.7064855483750764,1.006201699420337,0.7108669593909106,-0.4923485139267897
finishes,195,0.0014846649736276617,0.0014853586080067903,0.0015533980582524273,0.002234420906138859,1.0004671992614158,0.6952128195652905,0.6955376224811182,-0.5237995408690453
extends,75,6.251220941590154e-4,3.5365681143018817e-4,7.305584927424781e-4,5.953301376217721e-4,0.5657403805347292,1.2271485123547028,0.6942474663521764,-0.5264780879319273
shakes,434,0.005235397538581754,0.005304852171452822,0.004548687878496587,0.006641410236585743,1.0132663531965298,0.6848978931370764,0.693983990490992,-0.5270257132159027
pauses,268,0.0035553819105294004,0.002334134955439242,0.0033682591560126886,0.003200865934745632,0.6565075185106307,1.0522962300451235,0.6908403867250158,-0.533575669193731
returns,179,0.0019144364133619847,0.0017329183760079218,0.00152263770066327,0.0020102056595020876,0.9051846088555665,0.7574536930914898,0.6856354249072245,-0.5444864434041814
joins,71,5.469818323891385e-4,2.8292544914415053e-4,7.11333269249255e-4,5.48940776248647e-4,0.5172483479174667,1.2958288034464598,0.6702653077665489,-0.5771958315013103
backs,188,0.0015628052353975385,0.001874381100579997,0.0014149764491012207,0.002535951755064172,1.1993696067336257,0.557966627825463,0.6692082149855129,-0.5794729393405705
cracks,67,5.469818323891385e-4,4.951195360022634e-4,5.652215707007594e-4,7.654244626565641e-4,0.9051846088555666,0.7384419995397598,0.66842633251592,-0.5811595256985814
lights,157,0.0016409454971674155,0.0010256047531475457,0.0013688359127174852,0.001314365238905211,0.6250084204002722,1.0414425702992915,0.6509103758003596,-0.6194691832778284
shifts,74,0.001172103926548154,7.78044985146414e-4,4.998558108238008e-4,5.102829751043761e-4,0.6638020464940821,0.9795659177568241,0.6502378608828336,-0.6209605337565566
hits,333,0.004766555967962493,0.0024048663177252795,0.004690954532346438,0.00364156486779032,0.504529126247365,1.288169977099126,0.6499192730039102,-0.6216675639304178
produces,71,8.986130103535847e-4,3.89022492573207e-4,6.844179563587426e-4,4.5616205350239677e-4,0.43291437814831446,1.5003833639905046,0.6495375310060255,-0.6225152062704953
grins,124,0.0032428208634498927,0.0011317017965766021,0.0016149187734307412,8.736663058605226e-4,0.3489868371491341,1.8484388863321424,0.6450808406045222,-0.6324481265513259
rolls,242,0.0025004883766360617,0.0018390154194369783,0.001984043064500625,0.0022730787072831296,0.7354624946951478,0.8728439794643226,0.641944010616471,-0.6394806217273544
wipes,231,0.0018753662824770464,0.0014146272457207527,0.001922522349322311,0.0022730787072831296,0.7543205073796388,0.8457790498685296,0.6379884820278982,-0.6483977164634073
said,172,0.0011330337956632155,7.073136228603763e-4,0.0013573007786215514,0.0013375599195917737,0.6242652474865976,1.0147588595775228,0.6334786906133798,-0.6586320050610907
rushes,188,0.0035944520414143387,0.002546329042297355,0.00178025569547246,0.0019947425390443793,0.7084053460608782,0.8924739211333641,0.6322332969507898,-0.6614710772330544
shuts,175,0.002344207853096308,0.0014146272457207527,0.0015687782370470058,0.00151538580485542,0.6034564059037111,1.0352335570390803,0.6247183216017178,-0.678722253320205
wants,335,0.004883766360617308,0.0029707172160135806,0.0037950591175622416,0.0036956857893922996,0.6082840571509408,1.0268890089236409,0.6246402125917809,-0.6789026458630137
senses,81,8.986130103535847e-4,6.012165794313199e-4,6.690377775641641e-4,7.19035101283439e-4,0.6690494935019405,0.9304660876360106,0.6225278646536051,-0.683789680521313
wanted,71,5.469818323891385e-4,2.8292544914415053e-4,5.421513025088917e-4,4.5616205350239677e-4,0.5172483479174667,1.1885059231610178,0.61475272524516,-0.701921869475988
decides,74,6.251220941590154e-4,3.5365681143018817e-4,5.69066615399404e-4,5.257460955620844e-4,0.5657403805347292,1.0823981769964546,0.6123563565440714,-0.7075566311893634
storms,90,5.469818323891385e-4,4.951195360022634e-4,5.421513025088917e-4,8.04082263800835e-4,0.9051846088555666,0.6742485525625005,0.6103194123227189,-0.7123636161976349
smiles,666,0.0182848212541512,0.022103550714386758,0.01128136114582332,0.022545229627338795,1.2088469669545494,0.5003879460222183,0.6048924508495753,-0.7252494391428383
slaps,147,0.0018753662824770464,0.0014146272457207527,0.0012342593482649235,0.0015540436059996907,0.7543205073796388,0.7942243985302747,0.5990997512726454,-0.7391318603457554
hands,533,0.009533111935924985,0.0063304569246003676,0.007224838988753244,0.008087211999381476,0.664049364693223,0.8933658458942109,0.5932390224046744,-0.7533145955808522
unlocks,74,8.595428794686463e-4,5.304852171452823e-4,5.459963472075362e-4,5.721354569352095e-4,0.6171713242197044,0.9543130749705776,0.5889746641997695,-0.7637225196083827
pounds,70,7.423324868138308e-4,2.8292544914415053e-4,6.344323752763626e-4,4.1750425235812584e-4,0.3811303616233965,1.5195830262637915,0.5791592283166941,-0.7879680518165743
would,132,0.0015628052353975385,9.902390720045269e-4,9.381909064692877e-4,0.0010282975104376063,0.6336292261988966,0.9123730213739675,0.5781062115379364,-0.7905935212233978
staggers,93,0.0011330337956632155,4.951195360022634e-4,9.920215322503124e-4,7.499613421988557e-4,0.4369856732406183,1.3227635565077878,0.5780287232787104,-0.7907869102891778
says,323,0.004532135182652862,0.0024048663177252795,0.004717869845236951,0.004445647131591155,0.530625460363608,1.0612335404920823,0.5631175359769128,-0.8284920165014013
answers,157,0.0014846649736276617,0.0011317017965766021,0.0012150341247717004,0.001654553888974795,0.762260723246793,0.7343575406447277,0.5597719100535863,-0.8370890021229658
locks,104,9.376831412385232e-4,5.304852171452823e-4,7.190233586465443e-4,7.344982217411473e-4,0.5657403805347291,0.9789313811299373,0.5538210120778386,-0.8525083040112851
whips,102,0.0015628052353975385,8.134106662894328e-4,0.0010996827838123619,0.0010360290706664605,0.5204811500919508,1.061440084017096,0.5524595556829152,-0.8560592429650684
switches,89,9.376831412385232e-4,5.304852171452823e-4,7.61318850331635e-4,7.886191433431266e-4,0.5657403805347291,0.9653821578617028,0.5461556693501176,-0.87261587745986
remains,85,7.423324868138308e-4,4.951195360022634e-4,6.152071517831394e-4,7.5769290242771e-4,0.6669781328409438,0.8119478878737882,0.5415514862182073,-0.8848295910691638
nods,485,0.008478218402031647,0.007815815532607158,0.006694222820340287,0.011504561620535024,0.9218700394335494,0.5818755239131805,0.536413612175261,-0.8985822469653143
really,105,0.001172103926548154,6.365822605743387e-4,8.535999230991061e-4,8.736663058605226e-4,0.5431107653133399,0.9770319827755609,0.5306365879008448,-0.9142039406866243
coughs,72,7.814026176987692e-4,3.1829113028716935e-4,5.99826972988561e-4,4.63893613731251e-4,0.407333073985005,1.293027011439008,0.5266926673150953,-0.9249667206466563
ignores,97,9.767532721234617e-4,0.0012731645211486774,4.8447563202922236e-4,0.0012215865161589608,1.3034658367520158,0.3965954319408837,0.5169485965468511,-0.9519072634649349
likes,129,0.0013283844500879079,8.134106662894328e-4,9.535710852638662e-4,0.001144270913870419,0.6123307648140598,0.8333438119461383,0.5102820537220428,-0.9706331908907372
sings,86,0.001601875366282477,9.195077097184891e-4,6.267422858790734e-4,7.19035101283439e-4,0.5740195080547495,0.8716435188774123,0.500340383905123,-0.9990181938092816
did,205,0.002773979292830631,9.548733908615079e-4,0.0019186773046236663,0.001399412401422607,0.34422513294507456,1.3710592407736188,0.47195304943087196,-1.0832847495424947
strokes,69,8.595428794686463e-4,6.012165794313199e-4,4.767855426319331e-4,7.19035101283439e-4,0.6994608341156651,0.6630907750969272,0.4638060266436995,-1.1084065285634503
shows,146,0.0020316468060168,7.78044985146414e-4,0.001595693549937518,0.0013220967991340652,0.3829627191312013,1.2069415423913368,0.46221361490659235,-1.1133683386107418
shrugs,192,0.0030474702090252004,0.0019451124628660347,0.0017110448908968566,0.002404515231173651,0.638271198552002,0.711596611538905,0.4541916221324802,-1.1386270000697678
pours,186,0.0035163117796444617,0.0013792615645777339,0.0017110448908968566,0.00160816452760167,0.3922466638374122,1.0639737797528819,0.4173401655185495,-1.2607043202100947
lunges,73,7.423324868138308e-4,2.8292544914415053e-4,5.99826972988561e-4,5.48940776248647e-4,0.3811303616233965,1.0926988829062039,0.41646072038752285,-1.2637476645413555
glares,98,0.0012893143192029694,8.134106662894328e-4,6.805729116600981e-4,0.001059223751353023,0.6308862425356979,0.6425204408329714,0.40535730666949354,-1.302733946634306
snatches,72,0.0014455948427427232,5.304852171452823e-4,6.690377775641641e-4,6.107932580794804e-4,0.3669667333198243,1.0953588120272024,0.40196024506270595,-1.3148752728041422
gazes,98,0.0022269974604414923,6.365822605743387e-4,0.0013765260021147746,9.819081490644811e-4,0.2858477712175474,1.4018887646734248,0.4007267788768193,-1.3193091726856747
rubs,120,0.001093963664778277,4.951195360022634e-4,9.343458617706431e-4,0.001097881552497294,0.4525923044277833,0.8510443222634857,0.38517611098341203,-1.3764098663542375
laughs,333,0.006954483297519047,0.004915829678879615,0.003122176295299433,0.005852791093242616,0.7068576439939536,0.5334508349194566,0.3770738003577745,-1.4070811814987825
kisses,380,0.008087517093182263,0.004739001273164521,0.003891185235028357,0.006656873357043451,0.5859649158775164,0.5845364672457233,0.34251786185698085,-1.5457488701994233
immediately,79,7.814026176987692e-4,3.1829113028716935e-4,6.075170623858502e-4,7.499613421988557e-4,0.407333073985005,0.8100645035977925,0.32996606437662596,-1.5996104379104108
cries,98,0.001172103926548154,6.365822605743387e-4,6.959530904546765e-4,0.00118292871501469,0.5431107653133399,0.5883305406497246,0.31952865018948295,-1.6459828002309889
disappears,165,0.0028130494237155693,6.719479417173575e-4,0.0011842737671825434,0.001600432967372816,0.238868160670219,0.7399708649632375,0.17675547946331954,-2.5001731552584867
